emp_id,first_name,last_name,department,salary,hire_date,active
E11327,Lena,Rossi,People,4982.47,2025-08-04,True
E11328,Nadia,Larsen,Sales,13942.82,2024-12-24,True
E11329,Aarav,Petrov,Marketing,6708.33,2024-03-01,True
E11330,Rafael,Mensah,Finance,11211.74,2018-05-26,True
E11331,Chen,Rossi,People,11829.74,2023-08-06,True
E11332,Sara,Dubois,People,6445.49,2025-06-25,True
E11333,Elena,Costa,Operations,13171.27,2024-01-20,True
E11334,Tomasz,Kowalski,Support,14949.85,2026-05-24,True
E11335,Priya,Schmidt,Support,13116.16,2018-08-05,True
E11336,Sara,Ibrahim,Operations,12255.38,2021-10-26,True
E11337,Jonas,Haddad,Support,12045.44,2025-11-13,True
E11338,Zofia,Novak,Operations,12890.03,2023-05-28,True
E11339,Jonas,Nair,Marketing,13640.8,2019-05-17,True
E11340,Omar,Dubois,Legal,7159.61,2021-11-24,False
E11341,Priya,Mensah,Operations,13975.32,2021-06-05,True
E11342,Chen,Sato,Marketing,14215.25,2018-03-05,False
E11343,Jonas,Tanaka,Engineering,13081.91,2024-08-21,True
E11344,Nadia,Tanaka,Sales,2766.58,2020-01-02,True
E11345,Nadia,Novak,Legal,4668.55,2022-10-19,True
E11346,Uma,Nakamura,Finance,8914.13,2026-07-14,True
E11347,Jonas,Nakamura,Sales,2273.31,2024-06-20,True
E11348,Ines,Mensah,Support,5374.17,2020-08-02,True
E11349,Mateo,Moreau,Sales,7953.44,2022-05-03,True
E11350,Uma,Rossi,Marketing,2711.94,2023-06-19,True
E11351,Amara,Petrov,Operations,2990.66,2019-03-05,True
E11352,Priya,Okafor,Engineering,13311.55,2020-07-02,False
E11353,Mateo,Moreau,People,14858.56,2025-10-27,True
E11354,Uma,Larsen,Operations,6463.29,2024-10-28,True
E11355,Nadia,Novak,People,4980.59,2021-02-04,True
E11356,Zofia,Dubois,Support,5221.88,2021-02-21,True
E11357,Jonas,Sato,Marketing,14073.76,2021-08-28,False
E11358,Rafael,Novak,People,10171.77,2022-07-16,True
E11359,Ines,Mensah,People,9581.08,2024-09-07,True
E11360,Sara,Tanaka,People,5369.06,2026-07-20,True
E11361,Nadia,Kowalski,Engineering,3657.95,2021-08-04,False
E11362,Priya,Schmidt,Operations,4789.54,2025-08-28,True
E11363,Elena,Tanaka,People,8627.24,2025-12-18,True
E11364,Ines,Ibrahim,Sales,3308.35,2018-04-04,True
E11365,Ines,Okafor,Engineering,6425.04,2019-12-06,True
E11366,Aarav,Schmidt,Sales,13136.4,2024-04-18,True
E11367,Tomasz,Nair,Marketing,6837.86,2023-08-27,True
E11368,Hugo,Ibrahim,Sales,3629.54,2020-07-17,False
E11369,Chen,Kowalski,Sales,10488.98,2023-10-25,True
E11370,Uma,Schmidt,Operations,13043.67,2020-10-14,True
E11371,Omar,Okafor,Marketing,3426.48,2025-03-09,True
E11372,Lena,Novak,Operations,10588.52,2020-03-08,True
E11373,Elena,Larsen,Marketing,5882.66,2024-09-05,True
E11374,Zofia,Okafor,Marketing,3113.15,2026-05-26,True
E11375,Nadia,Nakamura,Engineering,14768.87,2018-05-18,True
E11376,Uma,Schmidt,People,10554.82,2019-07-01,True
E11377,Ines,Schmidt,Legal,3015.23,2024-03-18,True
E11378,Priya,Novak,Legal,2416.9,2023-07-14,False
E11379,Zofia,Petrov,Finance,2450.29,2026-06-22,True
E11380,Fatima,Tanaka,Sales,8932.23,2018-11-23,True
E11381,Hugo,Kowalski,Marketing,13691.34,2019-06-20,True
E11382,Tomasz,Ibrahim,Finance,6048.71,2025-10-28,True
E11383,Uma,Sato,Finance,13981.3,2022-04-02,True
E11384,Nadia,Haddad,Legal,2314.32,2019-03-13,True
E11385,Tomasz,Sato,Engineering,14794.78,2019-08-20,False
E11386,Elena,Larsen,Support,11828.46,2018-12-15,True
E11387,Lena,Dubois,Legal,11080.6,2020-03-03,True
E11388,Fatima,Larsen,Engineering,4287.04,2024-12-15,False
E11389,Uma,Schmidt,Operations,11473.0,2026-08-07,True
E11390,Tomasz,Novak,Support,11932.62,2019-03-17,True
E11391,Sara,Costa,Support,12542.27,2020-10-13,False
E11392,Sara,Moreau,Legal,14840.01,2018-10-04,True
E11393,Lena,Costa,People,8474.19,2025-12-14,True
E11394,Ines,Petrov,Sales,3133.7,2024-06-11,True
E11395,Ines,Petrov,Finance,9719.57,2026-09-23,True
E11396,Amara,Okafor,Marketing,7367.77,2020-07-18,True
E11397,Aarav,Petrov,Engineering,6882.04,2022-02-24,True
E11398,Elena,Haddad,People,12350.17,2023-12-09,True
E11399,Aarav,Larsen,People,3708.79,2023-10-27,False
E11400,Priya,Ibrahim,Legal,13238.37,2024-06-25,True
E11401,Zofia,Okafor,Support,11562.84,2020-12-05,True
E11402,Mateo,Kowalski,Operations,5476.36,2022-12-11,True
E11403,Hugo,Novak,Legal,8832.14,2024-03-05,False
E11404,Aarav,Okafor,People,7227.05,2020-05-26,True
E11405,Mateo,Nair,Sales,9258.69,2019-08-12,True
E11406,Nadia,Dubois,Engineering,14529.38,2020-07-07,True
E11407,Kofi,Petrov,Marketing,3421.34,2025-07-20,True
E11408,Omar,Costa,People,7830.46,2018-07-23,True
E11409,Mateo,Mensah,Support,3996.49,2019-01-03,True
E11410,Jonas,Nakamura,Support,9845.8,2021-01-02,True
E11411,Kofi,Ibrahim,Legal,4366.68,2022-04-19,True
E11412,Nadia,Ibrahim,Support,11905.69,2022-11-09,True
E11413,Amara,Haddad,Operations,13883.5,2026-03-02,True
E11414,Uma,Okafor,Operations,3681.83,2024-08-23,False
E11415,Jonas,Schmidt,Support,7403.66,2019-05-21,True
E11416,Mateo,Novak,Engineering,13419.62,2023-01-20,True
E11417,Rafael,Petrov,Support,13867.45,2023-07-06,True
E11418,Rafael,Schmidt,Operations,8245.74,2025-09-03,True
E11419,Kofi,Moreau,Legal,11288.97,2020-07-14,True
E11420,Hugo,Tanaka,People,8424.23,2019-06-15,False
E11421,Omar,Ibrahim,Marketing,13462.41,2021-01-26,False
E11422,Aarav,Mensah,Legal,9431.69,2026-09-15,True
E11423,Elena,Tanaka,Legal,11727.25,2020-03-28,True
E11424,Chen,Nair,Legal,3514.41,2020-08-08,True
E11425,Sara,Larsen,Engineering,3468.41,2018-06-03,True
E11426,Nadia,Kowalski,People,6971.05,2022-09-24,True
E11427,Chen,Novak,Operations,4962.93,2025-05-10,True
E11428,Elena,Okafor,Sales,10945.63,2024-12-04,True
E11429,Amara,Moreau,Operations,6585.87,2023-05-18,True
E11430,Jonas,Ibrahim,Operations,4316.84,2023-06-17,True
E11431,Hugo,Nakamura,People,5610.08,2023-11-25,True
E11432,Omar,Petrov,Support,9219.54,2020-10-27,True
E11433,Omar,Rossi,Sales,3314.01,2021-10-21,True
E11434,Priya,Silva,Operations,6885.06,2018-05-17,True
E11435,Amara,Costa,Operations,14407.3,2019-12-14,True
E11436,Tomasz,Mensah,Finance,6879.13,2024-10-07,True
E11437,Fatima,Nair,People,7285.2,2025-07-09,True
E11438,Zofia,Costa,Legal,2179.13,2023-05-05,True
E11439,Rafael,Mensah,Finance,14053.22,2025-08-23,True
E11440,Mateo,Dubois,Finance,9505.58,2018-08-08,True
E11441,Jonas,Nakamura,Engineering,14944.44,2022-11-24,True
E11442,Ines,Nair,Marketing,5683.19,2022-04-24,True
E11443,Viktor,Okafor,People,10261.9,2020-01-20,True
E11444,Uma,Kowalski,Operations,6339.08,2019-02-25,True
E11445,Chen,Ibrahim,Finance,2283.21,2020-11-13,True
E11446,Tomasz,Ibrahim,Legal,6389.85,2025-03-01,True
E11447,Zofia,Okafor,Marketing,11424.77,2020-03-04,True
E11448,Mateo,Haddad,Legal,4295.19,2018-12-04,True
E11449,Elena,Ibrahim,Engineering,11324.64,2024-08-05,True
E11450,Jonas,Rossi,Marketing,3739.01,2023-06-19,True
E11451,Elena,Novak,Engineering,3872.85,2021-08-02,True
E11452,Kofi,Sato,Legal,14112.11,2019-03-27,True
E11453,Lena,Okafor,People,11176.26,2026-04-22,True
E11454,Rafael,Larsen,Legal,2726.31,2026-02-26,False
E11455,Priya,Moreau,Sales,10456.35,2022-09-06,True
E11456,Kofi,Nakamura,Support,4818.83,2024-05-14,True
E11457,Kofi,Moreau,Legal,6746.82,2021-05-08,True
E11458,Hugo,Ibrahim,Finance,10715.53,2023-05-17,True
E11459,Jonas,Tanaka,Legal,5218.54,2026-09-13,True
E11460,Hugo,Sato,People,13646.09,2023-06-21,False
E11461,Jonas,Rossi,Legal,8790.4,2024-05-25,False
E11462,Elena,Mensah,Finance,10468.9,2022-08-11,True
E11463,Mateo,Sato,Legal,11473.46,2023-07-19,True
E11464,Fatima,Petrov,Operations,7884.39,2024-04-23,True
E11465,Sara,Novak,Finance,3003.02,2025-09-05,True
E11466,Rafael,Moreau,Legal,14556.26,2026-01-28,True
E11467,Tomasz,Nakamura,Operations,12021.05,2024-06-15,True
E11468,Nadia,Moreau,Operations,11672.25,2026-01-16,False
E11469,Rafael,Sato,Engineering,11460.09,2021-07-22,False
E11470,Kofi,Mensah,Marketing,9790.83,2021-04-25,True
E11471,Tomasz,Silva,Marketing,6092.11,2018-04-18,True
E11472,Priya,Kowalski,Sales,5117.26,2026-03-21,True
E11473,Nadia,Haddad,Sales,7626.44,2019-05-08,True
E11474,Jonas,Rossi,Finance,14619.21,2021-11-18,True
E11475,Ines,Silva,Support,10034.59,2026-08-13,True
E11476,Mateo,Nakamura,Engineering,14040.2,2026-04-17,True
E11477,Jonas,Haddad,People,7821.93,2021-09-10,True
E11478,Zofia,Novak,Legal,14806.9,2018-07-13,True
E11479,Ines,Rossi,Finance,3457.59,2025-08-11,True
E11480,Nadia,Costa,Support,3953.74,2022-07-14,True
E11481,Jonas,Novak,Finance,5047.59,2022-07-13,True
E11482,Nadia,Silva,Finance,4971.8,2026-09-20,True
E11483,Hugo,Haddad,Sales,11915.79,2018-03-14,False
E11484,Zofia,Rossi,Operations,11083.56,2018-04-12,True
E11485,Kofi,Nakamura,Sales,3686.69,2018-06-14,True
E11486,Fatima,Larsen,Support,5306.8,2020-01-28,True
E11487,Hugo,Sato,Legal,7562.4,2020-01-14,True
E11488,Ines,Mensah,Marketing,13707.83,2020-05-27,True
E11489,Hugo,Mensah,Marketing,5290.29,2020-07-01,True
E11490,Ines,Nakamura,Marketing,12407.75,2026-02-09,True
E11491,Priya,Rossi,People,9472.4,2025-06-10,True
E11492,Uma,Costa,Marketing,8065.93,2019-12-21,True
E11493,Zofia,Silva,People,14395.0,2019-06-02,True
E11494,Amara,Schmidt,Legal,7464.45,2019-09-05,True
E11495,Lena,Petrov,Legal,3631.08,2025-10-28,True
E11496,Uma,Mensah,Legal,12170.88,2024-05-20,True
E11497,Tomasz,Larsen,Operations,11016.42,2024-10-19,True
E11498,Jonas,Moreau,Finance,7687.69,2026-07-20,True
E11499,Mateo,Rossi,Operations,8833.6,2020-10-25,False
E11500,Priya,Rossi,Support,9777.4,2024-01-22,True
E11501,Amara,Larsen,Operations,10430.62,2020-04-19,True
E11502,Viktor,Larsen,Marketing,13888.17,2023-05-16,True
E11503,Ines,Ibrahim,Finance,6834.25,2022-01-04,True
E11504,Uma,Okafor,Finance,3599.67,2026-06-11,True
E11505,Jonas,Nakamura,People,12835.21,2026-02-10,False
E11506,Aarav,Okafor,People,11409.77,2025-02-12,True
E11507,Fatima,Novak,Legal,8051.81,2019-05-26,True
E11508,Rafael,Tanaka,Sales,6913.7,2024-06-19,False
E11509,Chen,Nakamura,Marketing,6255.6,2022-03-18,True
E11510,Aarav,Tanaka,People,8833.36,2025-05-22,False
E11511,Elena,Petrov,Sales,3456.33,2022-05-23,True
E11512,Ines,Larsen,Finance,12472.09,2024-06-20,True
E11513,Uma,Nakamura,Finance,4617.45,2018-03-11,True
E11514,Ines,Dubois,People,14626.91,2026-08-27,True
E11515,Chen,Sato,Support,7459.09,2025-06-26,True
E11516,Rafael,Sato,Support,14862.79,2021-06-11,True
E11517,Elena,Moreau,Support,9843.05,2024-12-27,True
E11518,Fatima,Nakamura,Operations,12438.94,2026-07-11,True
E11519,Ines,Costa,Engineering,11337.82,2024-11-12,True
E11520,Chen,Sato,Finance,4333.53,2026-02-10,True
E11521,Uma,Nakamura,People,8903.14,2019-06-18,True
E11522,Sara,Moreau,Operations,3377.43,2018-09-23,True
E11523,Lena,Okafor,Finance,9148.89,2019-02-03,True
E11524,Tomasz,Ibrahim,Marketing,10152.34,2019-04-14,False
E11525,Zofia,Schmidt,Marketing,3931.87,2022-11-13,True
E11526,Amara,Ibrahim,Engineering,11825.36,2021-06-22,False
E11527,Lena,Nakamura,Operations,10877.84,2018-07-26,True
E11528,Chen,Silva,Support,6350.93,2025-06-17,True
E11529,Elena,Silva,Marketing,6571.11,2020-03-26,True
E11530,Chen,Haddad,Finance,11429.7,2024-09-27,True
E11531,Viktor,Nair,Marketing,5838.37,2018-09-14,True
E11532,Sara,Nakamura,Support,6487.2,2023-12-21,True
E11533,Chen,Dubois,Operations,8339.07,2026-09-16,False
E11534,Nadia,Dubois,Support,9259.25,2021-05-10,True
E11535,Hugo,Nakamura,Sales,5434.75,2024-07-16,True
E11536,Ines,Silva,Finance,2640.54,2019-02-16,True
E11537,Aarav,Kowalski,Finance,3916.07,2026-07-26,True
E11538,Viktor,Ibrahim,Marketing,6491.87,2023-12-17,True
E11539,Chen,Petrov,Marketing,5024.36,2024-06-14,True
E11540,Kofi,Costa,Sales,2452.6,2024-04-07,True
E11541,Chen,Costa,Marketing,12617.57,2026-04-16,True
E11542,Tomasz,Costa,Marketing,4510.52,2018-03-08,True
E11543,Amara,Haddad,Marketing,5159.81,2026-09-23,True
E11544,Chen,Haddad,Operations,10708.62,2021-06-10,True
E11545,Elena,Silva,Engineering,14313.59,2020-01-13,False
E11546,Omar,Larsen,Legal,14591.01,2021-06-17,False
E11547,Tomasz,Nakamura,Engineering,13938.38,2025-09-26,True
E11548,Hugo,Novak,Marketing,12109.39,2026-06-03,True
E11549,Mateo,Moreau,Sales,11722.22,2022-09-22,True
E11550,Tomasz,Rossi,Operations,5254.66,2025-09-12,True
E11551,Hugo,Silva,Legal,13370.72,2022-04-26,True
E11552,Ines,Novak,People,13155.36,2020-09-04,True
E11553,Viktor,Nair,Support,7333.83,2021-08-21,True
E11554,Viktor,Haddad,Operations,4988.08,2025-05-02,True
E11555,Tomasz,Rossi,People,11023.09,2022-07-26,True
E11556,Rafael,Schmidt,Engineering,11771.89,2018-04-11,True
E11557,Kofi,Larsen,Marketing,7600.94,2024-07-26,True
E11558,Lena,Mensah,People,11068.3,2026-02-15,True
E11559,Lena,Moreau,Engineering,14533.64,2022-03-22,True
E11560,Jonas,Nair,Marketing,7073.91,2024-07-09,False
E11561,Aarav,Costa,Sales,2827.94,2023-07-16,False
E11562,Elena,Petrov,Legal,9796.03,2018-05-08,True
E11563,Rafael,Larsen,Support,13775.43,2026-09-20,True
E11564,Priya,Rossi,Engineering,4570.94,2019-11-15,True
E11565,Sara,Silva,Legal,9811.74,2021-11-13,True
E11566,Ines,Mensah,Sales,6155.55,2021-08-04,True
E11567,Omar,Costa,Legal,10610.79,2025-05-14,True
E11568,Jonas,Silva,Sales,8078.46,2025-07-08,True
E11569,Elena,Haddad,Operations,5479.77,2019-08-03,True
E11570,Omar,Kowalski,People,4867.18,2024-06-20,True
E11571,Priya,Ibrahim,Operations,7591.93,2020-10-22,True
E11572,Nadia,Ibrahim,People,9990.29,2023-11-13,True
E11573,Sara,Costa,Marketing,9420.42,2019-01-03,True
E11574,Sara,Dubois,Legal,12167.02,2026-09-07,True
E11575,Nadia,Costa,People,6548.62,2026-07-08,True
E11576,Kofi,Costa,Legal,8047.48,2023-01-05,True
E11577,Mateo,Costa,Marketing,6561.59,2026-05-11,True
E11578,Uma,Haddad,Legal,11196.99,2019-11-02,True
E11579,Tomasz,Novak,People,11697.26,2019-05-26,True
E11580,Elena,Costa,Engineering,8102.12,2021-03-11,True
E11581,Nadia,Tanaka,Support,6051.97,2023-05-10,True
E11582,Zofia,Haddad,People,6377.82,2026-01-27,True
E11583,Omar,Rossi,Finance,12879.77,2018-01-12,True
E11584,Chen,Schmidt,People,14849.56,2018-03-22,True
E11585,Jonas,Okafor,Support,9548.88,2025-07-17,True
E11586,Kofi,Rossi,Marketing,5910.74,2022-04-20,False
E11587,Lena,Sato,Finance,10637.77,2025-07-28,True
E11588,Amara,Moreau,Sales,5807.93,2024-03-06,True
E11589,Viktor,Tanaka,Marketing,5817.65,2019-05-17,True
E11590,Priya,Schmidt,Finance,12451.04,2021-10-28,True
E11591,Ines,Moreau,People,2216.13,2026-05-21,True
E11592,Elena,Ibrahim,Legal,6658.69,2019-10-10,False
E11593,Tomasz,Costa,Operations,3759.51,2024-01-15,True
E11594,Lena,Silva,People,10524.02,2019-08-28,True
E11595,Omar,Okafor,Finance,9790.99,2021-02-24,True
E11596,Viktor,Nakamura,Sales,3291.56,2024-10-17,False
E11597,Viktor,Rossi,Sales,7400.05,2023-12-17,True
E11598,Elena,Schmidt,Marketing,6623.0,2018-02-22,False
E11599,Chen,Costa,Engineering,4958.88,2022-08-20,True
E11600,Kofi,Haddad,Legal,11840.57,2021-11-02,True
E11601,Jonas,Silva,Marketing,12493.61,2020-08-03,True
E11602,Aarav,Rossi,Sales,6525.55,2020-06-21,True
E11603,Priya,Silva,Support,5096.87,2022-03-14,True
E11604,Zofia,Silva,Support,7628.79,2024-10-22,True
E11605,Tomasz,Moreau,Support,3368.94,2021-05-09,True
E11606,Aarav,Schmidt,Finance,3922.78,2020-12-07,True
E11607,Hugo,Nair,Operations,6900.46,2025-10-23,True
E11608,Fatima,Moreau,Sales,5903.51,2019-05-18,True
E11609,Uma,Mensah,People,3863.96,2026-08-24,True
E11610,Rafael,Ibrahim,Marketing,12817.67,2019-06-18,True
E11611,Aarav,Kowalski,Legal,8436.11,2021-08-13,True
E11612,Jonas,Nakamura,Sales,11141.59,2020-01-09,False
E11613,Zofia,Rossi,Operations,4340.64,2018-06-09,True
E11614,Mateo,Novak,Legal,8023.53,2025-02-17,True
E11615,Nadia,Ibrahim,Marketing,3534.99,2026-03-12,True
E11616,Aarav,Moreau,Legal,12935.51,2021-02-19,True
E11617,Chen,Rossi,Finance,6111.84,2025-02-14,True
E11618,Elena,Novak,Sales,4940.5,2022-11-06,True
E11619,Viktor,Kowalski,Operations,3506.15,2025-04-12,True
E11620,Fatima,Dubois,Operations,4503.72,2019-02-16,True
E11621,Amara,Okafor,People,14305.7,2023-02-09,True
E11622,Ines,Schmidt,People,12505.35,2024-03-05,True
E11623,Hugo,Nair,Engineering,9079.58,2026-06-17,True
E11624,Fatima,Haddad,Finance,10091.78,2024-11-01,True
E11625,Amara,Schmidt,Finance,13844.0,2022-10-03,True
E11626,Ines,Ibrahim,Support,12943.4,2024-01-25,True
E11627,Ines,Ibrahim,People,5368.29,2019-04-04,True
E11628,Priya,Nakamura,Sales,7453.34,2021-10-19,True
E11629,Omar,Ibrahim,Finance,13592.26,2024-02-19,False
E11630,Aarav,Silva,Sales,9425.62,2022-07-17,True
E11631,Zofia,Haddad,Support,11837.57,2018-10-15,True
E11632,Omar,Moreau,Operations,14593.72,2022-08-08,True
E11633,Uma,Rossi,Marketing,4461.08,2024-11-21,False
E11634,Amara,Sato,Support,11921.64,2019-12-11,False
E11635,Nadia,Mensah,Finance,5222.22,2023-01-27,False
E11636,Ines,Petrov,Operations,3758.12,2025-07-19,False
E11637,Chen,Silva,Marketing,14153.69,2021-07-11,True
E11638,Viktor,Tanaka,Finance,8759.39,2018-04-15,True
E11639,Aarav,Larsen,Sales,3072.54,2021-01-21,True
E11640,Amara,Haddad,Sales,11742.54,2021-05-09,True
E11641,Nadia,Haddad,People,9910.57,2022-05-05,False
E11642,Zofia,Haddad,Marketing,3253.82,2026-09-09,True
E11643,Uma,Tanaka,Finance,11438.47,2018-06-23,True
E11644,Aarav,Nakamura,Legal,12536.88,2022-08-25,True
E11645,Amara,Okafor,Sales,6413.48,2025-02-20,False
E11646,Ines,Nakamura,People,2326.44,2018-01-07,True
E11647,Fatima,Sato,People,2876.4,2020-10-18,False
E11648,Sara,Rossi,Operations,13556.04,2021-06-03,True
E11649,Aarav,Rossi,Marketing,12194.18,2020-05-20,True
E11650,Hugo,Novak,Engineering,5149.91,2020-12-16,True
E11651,Zofia,Tanaka,Operations,4874.42,2023-10-15,True
E11652,Zofia,Costa,Finance,12193.0,2018-04-05,True
E11653,Chen,Mensah,Sales,6311.91,2019-11-20,True
E11654,Omar,Mensah,Legal,12776.87,2019-09-09,True
E11655,Viktor,Nair,Support,8160.05,2022-04-09,True
E11656,Aarav,Dubois,Finance,9609.8,2021-11-12,False
E11657,Aarav,Okafor,Support,6956.9,2019-01-12,True
E11658,Chen,Petrov,Finance,4075.78,2021-09-04,False
E11659,Hugo,Silva,Operations,5568.58,2021-01-16,True
E11660,Elena,Nakamura,Sales,12555.97,2025-05-05,True
E11661,Amara,Mensah,Marketing,5996.17,2026-06-16,True
E11662,Zofia,Sato,Support,13579.69,2026-06-12,True
E11663,Jonas,Schmidt,Legal,9273.13,2025-03-26,True
E11664,Jonas,Schmidt,Legal,8851.17,2026-03-05,True
E11665,Priya,Moreau,Legal,12676.37,2018-08-10,True
E11666,Ines,Larsen,Support,10172.4,2022-05-10,True
E11667,Aarav,Haddad,Support,8583.71,2020-02-27,True
E11668,Amara,Rossi,Finance,5531.31,2020-08-06,True
E11669,Aarav,Tanaka,Operations,5343.45,2022-04-04,True
E11670,Aarav,Rossi,People,4492.29,2019-02-12,False
E11671,Ines,Tanaka,Marketing,3908.99,2021-04-18,True
E11672,Jonas,Ibrahim,Sales,4477.74,2022-12-13,False
E11673,Uma,Schmidt,Finance,10287.55,2023-03-23,True
E11674,Elena,Novak,Engineering,13877.3,2026-09-18,False
E11675,Hugo,Costa,Legal,7833.52,2024-05-01,True
E11676,Aarav,Silva,People,6045.82,2018-05-13,True
E11677,Chen,Rossi,Finance,13123.64,2024-07-14,False
E11678,Kofi,Rossi,Engineering,11265.32,2026-07-08,True
E11679,Lena,Dubois,Operations,12848.89,2018-06-03,True
E11680,Fatima,Haddad,Support,4355.54,2024-04-10,True
E11681,Rafael,Okafor,Operations,6234.45,2026-07-04,True
E11682,Rafael,Dubois,People,9821.89,2025-11-02,True
E11683,Lena,Rossi,People,11887.94,2023-06-18,True
E11684,Uma,Haddad,Finance,13724.75,2020-10-03,True
E11685,Nadia,Tanaka,People,7973.09,2023-07-25,True
E11686,Aarav,Moreau,Finance,9410.91,2020-03-04,True
E11687,Uma,Petrov,Finance,14393.11,2018-03-23,True
E11688,Fatima,Moreau,Marketing,4767.06,2018-02-13,True
E11689,Uma,Novak,Support,14520.94,2021-04-23,True
E11690,Uma,Rossi,Support,5223.49,2021-04-14,True
E11691,Fatima,Silva,People,5566.91,2025-11-14,True
E11692,Mateo,Kowalski,People,2212.22,2023-01-22,True
E11693,Ines,Mensah,Legal,9118.14,2022-08-19,True
E11694,Hugo,Haddad,Sales,8851.55,2018-06-14,True
E11695,Hugo,Novak,Engineering,8698.67,2019-10-23,True
E11696,Mateo,Novak,Marketing,2695.41,2022-08-23,True
E11697,Chen,Novak,Sales,9829.77,2022-05-09,True
E11698,Jonas,Haddad,Support,4339.0,2018-08-26,True
E11699,Priya,Kowalski,Legal,13222.75,2025-05-21,True
E11700,Amara,Costa,Finance,4807.68,2021-12-18,True
E11701,Omar,Tanaka,Sales,9830.78,2020-04-08,False
E11702,Rafael,Haddad,People,13664.91,2023-08-12,True
E11703,Hugo,Ibrahim,Support,11473.66,2026-09-07,False
E11704,Lena,Ibrahim,Legal,11026.35,2023-06-15,True
E11705,Nadia,Sato,Support,7126.05,2024-05-13,True
E11706,Uma,Nair,Marketing,3541.6,2022-12-05,True
E11707,Jonas,Kowalski,Legal,9661.71,2022-06-20,True
E11708,Nadia,Mensah,Support,11509.38,2025-05-22,True
E11709,Jonas,Mensah,Marketing,14831.37,2026-09-01,False
E11710,Lena,Schmidt,Sales,4577.78,2020-05-13,False
E11711,Viktor,Rossi,Legal,12926.33,2025-10-09,True
E11712,Kofi,Costa,Operations,14268.84,2026-03-04,True
E11713,Lena,Silva,Finance,11152.49,2018-05-24,True
E11714,Viktor,Tanaka,Marketing,13658.55,2020-07-13,False
E11715,Omar,Sato,Sales,12177.46,2025-12-26,True
E11716,Elena,Sato,Operations,4917.44,2019-04-10,True
E11717,Hugo,Schmidt,Operations,4692.33,2022-12-03,True
E11718,Mateo,Petrov,Support,14231.6,2022-02-15,False
E11719,Nadia,Haddad,Operations,5823.15,2025-10-03,True
E11720,Rafael,Novak,Sales,4390.83,2026-02-27,True
E11721,Jonas,Sato,Finance,6013.46,2019-09-26,True
E11722,Fatima,Dubois,Engineering,9224.42,2021-02-20,True
E11723,Priya,Moreau,Sales,6474.71,2020-12-06,True
E11724,Viktor,Nair,Marketing,6701.63,2026-05-03,True
E11725,Mateo,Ibrahim,Support,11921.82,2020-03-11,False
E11726,Elena,Larsen,Support,2608.88,2019-12-12,False
E11727,Ines,Schmidt,Support,6242.2,2020-09-01,False
E11728,Priya,Novak,Support,6141.03,2018-10-04,True
E11729,Uma,Novak,Operations,4617.2,2025-06-17,False
E11730,Elena,Schmidt,Sales,3580.12,2020-09-08,True
E11731,Ines,Nakamura,Sales,9572.4,2024-08-14,False
E11732,Aarav,Costa,Marketing,11622.1,2022-04-10,True
E11733,Aarav,Nakamura,Support,11235.61,2019-08-18,False
E11734,Uma,Haddad,People,7377.44,2024-07-14,True
E11735,Rafael,Larsen,Support,9923.52,2024-05-05,True
E11736,Rafael,Ibrahim,Finance,4861.57,2018-09-06,True
E11737,Lena,Okafor,Finance,12726.17,2025-11-03,True
E11738,Zofia,Rossi,Support,4642.79,2019-03-09,True
E11739,Nadia,Costa,Support,10651.65,2018-08-08,True
E11740,Sara,Okafor,Support,6735.38,2025-05-18,False
E11741,Sara,Okafor,Finance,10281.79,2026-03-03,False
E11742,Priya,Schmidt,Marketing,5641.49,2021-08-15,True
E11743,Viktor,Mensah,Finance,10022.43,2024-10-07,True
E11744,Mateo,Ibrahim,Support,10455.34,2018-04-20,True
E11745,Priya,Petrov,Operations,10923.19,2025-06-06,True
E11746,Omar,Moreau,Engineering,5334.27,2022-11-21,True
E11747,Nadia,Schmidt,Finance,14977.74,2023-08-04,True
E11748,Fatima,Tanaka,Legal,10080.37,2020-09-09,True
E11749,Mateo,Okafor,Engineering,4732.25,2024-06-16,True
E11750,Chen,Novak,Operations,5405.85,2023-03-11,True
E11751,Omar,Ibrahim,Support,14278.87,2023-07-22,True
E11752,Amara,Costa,Operations,13577.21,2021-08-02,True
E11753,Rafael,Costa,Support,12926.3,2021-10-28,True
E11754,Uma,Nakamura,Marketing,12069.7,2020-06-09,True
E11755,Rafael,Haddad,Marketing,4205.57,2019-01-17,True
E11756,Hugo,Rossi,People,3070.09,2026-05-24,True
E11757,Omar,Schmidt,Support,3895.55,2020-01-24,True
E11758,Uma,Larsen,Finance,14906.86,2021-08-23,True
E11759,Sara,Larsen,Engineering,10473.87,2019-04-17,True
E11760,Priya,Silva,Operations,4355.41,2023-09-21,True
E11761,Jonas,Moreau,People,8300.13,2026-07-01,False
E11762,Ines,Tanaka,People,8838.37,2018-11-04,True
E11763,Mateo,Costa,Engineering,9802.5,2024-08-05,True
E11764,Elena,Novak,Operations,3812.69,2024-03-14,False
E11765,Uma,Costa,Finance,6575.39,2022-05-21,True
E11766,Uma,Silva,Marketing,11520.79,2021-12-18,True
E11767,Rafael,Petrov,Marketing,4609.82,2026-04-19,True
E11768,Zofia,Schmidt,Finance,6127.76,2022-10-04,True
E11769,Lena,Petrov,Engineering,10781.98,2020-09-15,True
E11770,Aarav,Sato,Support,2654.29,2022-05-16,False
